Success Rate (%),Average Cost,Standard Deviation,Average Execution Time (s),Parameters,Dataset
100.0,18618.4,1380.7965237499695,0.035034799575805665,"(2000, 0.99, 1000, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,98121.2,11998.449373148182,0.13630874156951905,"(2000, 0.99, 1000, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,831191.8,197268.27840167307,0.07546179294586182,"(2000, 0.99, 1000, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19239.6,449.56672474728373,0.0350593090057373,"(2000, 0.99, 1000, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,97237.4,13265.066152869349,0.08100001811981201,"(2000, 0.99, 1000, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,920950.8,180472.26220602434,0.09623880386352539,"(2000, 0.99, 1000, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,19175.2,623.5326454966091,0.03509969711303711,"(2000, 0.99, 1000, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,99739.6,10551.903593191135,0.11707303524017335,"(2000, 0.99, 1000, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,761759.6,179172.85070858253,0.13870582580566407,"(2000, 0.99, 1000, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,19331.2,368.4,0.04113788604736328,"(2000, 0.99, 1000, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,95553.2,16668.704957494447,0.11903271675109864,"(2000, 0.99, 1000, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,892353.8,143915.13914095348,0.13831031322479248,"(2000, 0.99, 1000, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18585.6,1476.6206825044812,0.03956601619720459,"(2000, 0.99, 1000, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,99381.0,14145.849207453048,0.09862408638000489,"(2000, 0.99, 1000, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,744302.6,188640.94897990732,0.137941312789917,"(2000, 0.99, 1000, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,19272.2,418.8674730747185,0.03973550796508789,"(2000, 0.99, 1000, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,97235.2,12905.124972661055,0.1187520980834961,"(2000, 0.99, 1000, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,841449.8,147220.2520048108,0.1575409173965454,"(2000, 0.99, 1000, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,18688.2,1255.6953292897126,0.045699667930603025,"(2000, 0.99, 1000, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,95867.8,18211.464267323485,0.06397407054901123,"(2000, 0.99, 1000, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,791703.6,207732.62860860353,0.12373580932617187,"(2000, 0.99, 1000, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,18922.6,1240.546992257851,0.044739294052124026,"(2000, 0.99, 1000, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,102305.4,10273.9343992455,0.08349847793579102,"(2000, 0.99, 1000, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,861337.0,172602.46214756035,0.10187022686004639,"(2000, 0.99, 1000, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,19001.6,988.1152969163063,0.044612884521484375,"(2000, 0.99, 1000, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,94288.6,17091.58008026174,0.14025471210479737,"(2000, 0.99, 1000, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,812095.8,146422.1371663452,0.12142758369445801,"(2000, 0.99, 1000, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,18876.8,910.659189818013,0.034670019149780275,"(2000, 0.99, 2000, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,97778.2,15032.61697642829,0.1264625072479248,"(2000, 0.99, 2000, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,801413.0,215309.5683953688,0.15692787170410155,"(2000, 0.99, 2000, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19252.2,605.4,0.03475039005279541,"(2000, 0.99, 2000, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,92502.2,15049.772103257908,0.20385589599609374,"(2000, 0.99, 2000, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,790868.2,171195.5028835746,0.15797839164733887,"(2000, 0.99, 2000, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,18394.4,1828.6031390107587,0.06610610485076904,"(2000, 0.99, 2000, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,97268.6,11878.201245979966,0.16034152507781982,"(2000, 0.99, 2000, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,851029.4,148360.1143085297,0.126289701461792,"(2000, 0.99, 2000, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,18081.0,1806.8496893765125,0.03959050178527832,"(2000, 0.99, 2000, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,101958.0,12135.460535142456,0.11199038028717041,"(2000, 0.99, 2000, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,712849.0,193406.52041179998,0.32405226230621337,"(2000, 0.99, 2000, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,19454.0,0.0,0.04078419208526611,"(2000, 0.99, 2000, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,93156.6,14373.480832421908,0.21707479953765868,"(2000, 0.99, 2000, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,732989.4,216996.15108300885,0.21677978038787843,"(2000, 0.99, 2000, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,18965.2,995.9904417212045,0.03975081443786621,"(2000, 0.99, 2000, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,96793.6,16010.975555536894,0.14612951278686523,"(2000, 0.99, 2000, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,901000.6,179097.14473670427,0.11189749240875244,"(2000, 0.99, 2000, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,19001.6,988.1152969163063,0.04499728679656982,"(2000, 0.99, 2000, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,99959.2,12208.899056016475,0.16568892002105712,"(2000, 0.99, 2000, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,949974.8,101526.82594940117,0.08703608512878418,"(2000, 0.99, 2000, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,18916.0,1112.9578608375073,0.04496910572052002,"(2000, 0.99, 2000, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,97990.2,20038.392479438065,0.08584403991699219,"(2000, 0.99, 2000, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,853174.6,154624.55093043923,0.24671669006347657,"(2000, 0.99, 2000, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,18916.0,1112.9578608375073,0.04490671157836914,"(2000, 0.99, 2000, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,101097.8,12102.496286303913,0.1261293649673462,"(2000, 0.99, 2000, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,902397.6,161134.68214335485,0.20906176567077636,"(2000, 0.99, 2000, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,18924.6,979.82816860917,0.03459997177124023,"(2000, 0.999, 500, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,90677.4,12788.861999411833,0.08218879699707031,"(2000, 0.999, 500, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,842281.0,207344.5386138733,0.08060715198516846,"(2000, 0.999, 500, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19314.8,278.68146691159785,0.03744382858276367,"(2000, 0.999, 500, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,90043.4,18291.120535385468,0.09024298191070557,"(2000, 0.999, 500, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,891450.4,171010.15272269657,0.0716566801071167,"(2000, 0.999, 500, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,18658.0,950.9208168927631,0.036063742637634275,"(2000, 0.999, 500, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,99756.4,13433.160902780848,0.060278892517089844,"(2000, 0.999, 500, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,881039.0,213034.70131272043,0.06979730129241943,"(2000, 0.999, 500, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,18874.0,1099.9021774685239,0.049137449264526366,"(2000, 0.999, 500, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,93329.4,17798.722606973795,0.07152857780456542,"(2000, 0.999, 500, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,860766.0,204646.48099784175,0.07122156620025635,"(2000, 0.999, 500, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18706.0,980.7564427522258,0.04003589153289795,"(2000, 0.999, 500, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,94567.8,10999.811651114758,0.06333611011505128,"(2000, 0.999, 500, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,783124.6,140056.6509725261,0.0869175910949707,"(2000, 0.999, 500, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,18869.4,1043.8111131809242,0.039491701126098636,"(2000, 0.999, 500, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,93451.6,15049.394215050652,0.07915160655975342,"(2000, 0.999, 500, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,851269.2,135318.02075762118,0.05538959503173828,"(2000, 0.999, 500, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,18578.2,1430.1013810216393,0.04492542743682861,"(2000, 0.999, 500, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,96166.4,13161.516167980042,0.08160607814788819,"(2000, 0.999, 500, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,862258.4,141719.02369632665,0.07733120918273925,"(2000, 0.999, 500, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,18834.2,964.6700783169342,0.04477458000183106,"(2000, 0.999, 500, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,100843.2,11683.550323424812,0.059964895248413086,"(2000, 0.999, 500, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,861169.6,199820.7436895379,0.07426142692565918,"(2000, 0.999, 500, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,19195.2,543.1546372811338,0.044446492195129396,"(2000, 0.999, 500, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,94613.8,16331.222671925087,0.07771644592285157,"(2000, 0.999, 500, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,881394.6,165552.4147937444,0.0701650857925415,"(2000, 0.999, 500, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,18531.8,1851.2971560503192,0.03474617004394531,"(2000, 0.999, 1000, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,89791.2,15739.357653983214,0.13831679821014403,"(2000, 0.999, 1000, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,881259.4,192573.76345504596,0.09522578716278077,"(2000, 0.999, 1000, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,18867.6,898.5507442543242,0.03496260643005371,"(2000, 0.999, 1000, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,94504.4,17645.622070077326,0.13536341190338136,"(2000, 0.999, 1000, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,822246.4,195066.01652527793,0.11520078182220458,"(2000, 0.999, 1000, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,18883.0,897.4355687178885,0.03521430492401123,"(2000, 0.999, 1000, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,100184.0,11918.257188028794,0.09690687656402588,"(2000, 0.999, 1000, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,901935.4,161167.29442179017,0.09581131935119629,"(2000, 0.999, 1000, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,19047.4,667.8670825845513,0.03988206386566162,"(2000, 0.999, 1000, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,98264.4,12803.945448181197,0.09853892326354981,"(2000, 0.999, 1000, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,912004.0,116910.51110999387,0.1183624029159546,"(2000, 0.999, 1000, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18799.8,1077.1686775988244,0.03968589305877686,"(2000, 0.999, 1000, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,95605.6,13459.122937249664,0.118294095993042,"(2000, 0.999, 1000, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,831751.6,211803.8384766433,0.09911868572235108,"(2000, 0.999, 1000, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,19397.4,132.8579692754635,0.039624500274658206,"(2000, 0.999, 1000, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,95530.6,13417.479645596635,0.15254476070404052,"(2000, 0.999, 1000, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,871916.2,148376.51828628412,0.13809809684753419,"(2000, 0.999, 1000, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,19377.0,231.0,0.04655678272247314,"(2000, 0.999, 1000, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,98368.8,13304.96987444917,0.10587410926818848,"(2000, 0.999, 1000, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,732496.4,230170.7433325096,0.16342949867248535,"(2000, 0.999, 1000, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,19387.2,200.39999999999998,0.044590330123901366,"(2000, 0.999, 1000, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,89043.6,19294.71400772761,0.1787266969680786,"(2000, 0.999, 1000, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,881048.0,160687.59976052912,0.08318808078765869,"(2000, 0.999, 1000, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,18720.0,1536.6686044817861,0.04498918056488037,"(2000, 0.999, 1000, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,100588.6,11783.692699659136,0.06447458267211914,"(2000, 0.999, 1000, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,801894.0,184615.58738958096,0.15916810035705567,"(2000, 0.999, 1000, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,19092.0,568.6109390435608,0.036707735061645506,"(2000, 0.999, 2000, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,99586.8,13620.961176069772,0.06588850021362305,"(2000, 0.999, 2000, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,891136.4,163902.40713253728,0.1482893705368042,"(2000, 0.999, 2000, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19088.4,758.8653635527188,0.035579800605773926,"(2000, 0.999, 2000, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,98968.2,12401.323492272912,0.1899860143661499,"(2000, 0.999, 2000, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,941904.4,98310.7799370954,0.1262671709060669,"(2000, 0.999, 2000, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,19028.6,1276.2,0.03590681552886963,"(2000, 0.999, 2000, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,87983.0,23319.564802971774,0.15888960361480714,"(2000, 0.999, 2000, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,801974.8,195961.62845046987,0.12693698406219484,"(2000, 0.999, 2000, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,18916.0,1112.9578608375073,0.03967461585998535,"(2000, 0.999, 2000, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,100982.4,10669.932175979377,0.11119728088378907,"(2000, 0.999, 2000, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,822854.0,184394.5484421923,0.21653358936309813,"(2000, 0.999, 2000, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18618.6,1343.2209200276775,0.039711594581604004,"(2000, 0.999, 2000, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,94465.0,18486.626652799587,0.21911168098449707,"(2000, 0.999, 2000, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,861432.4,179506.95501578762,0.14618570804595948,"(2000, 0.999, 2000, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,19050.4,807.2,0.03980870246887207,"(2000, 0.999, 2000, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,99203.4,17859.439298029487,0.1469186067581177,"(2000, 0.999, 2000, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,920016.0,143765.56566299178,0.11109673976898193,"(2000, 0.999, 2000, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,19179.2,549.6,0.04465858936309815,"(2000, 0.999, 2000, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,99344.6,15220.694151056317,0.12606971263885497,"(2000, 0.999, 2000, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,763606.2,148276.34519490963,0.206911039352417,"(2000, 0.999, 2000, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,19066.6,993.0655768880522,0.04886562824249267,"(2000, 0.999, 2000, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,95738.4,8491.889203233872,0.24786148071289063,"(2000, 0.999, 2000, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,882208.8,159214.95399163986,0.20694198608398437,"(2000, 0.999, 2000, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,18561.6,1158.6950591074426,0.04478929042816162,"(2000, 0.999, 2000, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,98613.8,16776.67720259289,0.04525399208068848,"(2000, 0.999, 2000, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,860840.6,155504.9725534203,0.16818621158599853,"(2000, 0.999, 2000, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,18242.2,1224.1615743030002,0.03716552257537842,"(5000, 0.95, 500, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,102686.4,13705.769553002123,0.03702259063720703,"(5000, 0.95, 500, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,772182.4,217898.57343782682,0.07790021896362305,"(5000, 0.95, 500, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19000.6,833.5725763243414,0.03648529052734375,"(5000, 0.95, 500, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,98505.8,15820.317606167077,0.04540829658508301,"(5000, 0.95, 500, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,900953.4,129000.61497233258,0.06112601757049561,"(5000, 0.95, 500, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,19454.0,0.0,0.03656179904937744,"(5000, 0.95, 500, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,101136.4,12166.347349964984,0.05444011688232422,"(5000, 0.95, 500, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,814315.0,159195.21605689035,0.08641901016235351,"(5000, 0.95, 500, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,18950.0,960.7101540006746,0.04195811748504639,"(5000, 0.95, 500, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,95298.8,15095.47164417197,0.07292630672454833,"(5000, 0.95, 500, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,910574.8,187984.2765854634,0.056982898712158205,"(5000, 0.95, 500, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18686.6,1258.7234962453033,0.04148819446563721,"(5000, 0.95, 500, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,99612.6,11614.562171687747,0.058088040351867674,"(5000, 0.95, 500, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,781344.4,166191.17248951583,0.07239298820495606,"(5000, 0.95, 500, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,18748.0,1264.9983399198593,0.04131927490234375,"(5000, 0.95, 500, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,91518.8,13668.810078423066,0.08819530010223389,"(5000, 0.95, 500, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,872338.2,162143.67265471694,0.057417988777160645,"(5000, 0.95, 500, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,19111.4,730.9249209050133,0.04652180671691895,"(5000, 0.95, 500, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,96853.0,15901.54279936384,0.0685093879699707,"(5000, 0.95, 500, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,821536.8,205103.02751193117,0.07569282054901123,"(5000, 0.95, 500, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,19046.8,814.4397829182954,0.04677910804748535,"(5000, 0.95, 500, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,97765.0,11551.492310519883,0.0612990140914917,"(5000, 0.95, 500, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,840387.8,178838.88220507305,0.07545747756958007,"(5000, 0.95, 500, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,18986.6,748.6323797432223,0.04751076698303223,"(5000, 0.95, 500, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,99099.2,11212.550653620256,0.06343681812286377,"(5000, 0.95, 500, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,831151.8,165034.92282895764,0.0681790828704834,"(5000, 0.95, 500, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,19316.6,412.2,0.036496305465698244,"(5000, 0.95, 1000, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,102778.0,9026.70717371512,0.05680689811706543,"(5000, 0.95, 1000, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,821231.2,205558.5199327919,0.10820281505584717,"(5000, 0.95, 1000, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19190.2,621.6162481788905,0.03649716377258301,"(5000, 0.95, 1000, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,89947.2,22481.94997236672,0.09701650142669678,"(5000, 0.95, 1000, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,910348.2,140081.0278073373,0.03671562671661377,"(5000, 0.95, 1000, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,19050.4,807.2,0.03652281761169433,"(5000, 0.95, 1000, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,95071.6,17364.474741264134,0.07740812301635742,"(5000, 0.95, 1000, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,830523.8,165265.46050872214,0.11628060340881348,"(5000, 0.95, 1000, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,19454.0,0.0,0.04145529270172119,"(5000, 0.95, 1000, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,84522.2,16125.237224921684,0.1226583480834961,"(5000, 0.95, 1000, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,821925.2,236442.2591588906,0.11923413276672364,"(5000, 0.95, 1000, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18713.8,1585.1315276657645,0.04282910823822021,"(5000, 0.95, 1000, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,94706.6,19106.67510688346,0.10153937339782715,"(5000, 0.95, 1000, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,731064.0,207255.60548848854,0.1196681022644043,"(5000, 0.95, 1000, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,18919.6,877.4562325267283,0.041467833518981936,"(5000, 0.95, 1000, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,96833.6,14926.258547941608,0.061062288284301755,"(5000, 0.95, 1000, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,861603.8,135053.26291045322,0.09971849918365479,"(5000, 0.95, 1000, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,18832.4,1335.352477812506,0.04677989482879639,"(5000, 0.95, 1000, 1e-05, 500, 1000)",datasets/sppnw42.txt
100.0,90003.8,11839.727410713474,0.1034583330154419,"(5000, 0.95, 1000, 1e-05, 500, 10000)",datasets/sppnw42.txt
100.0,743450.4,197738.49215122484,0.16048684120178222,"(5000, 0.95, 1000, 1e-05, 500, 100000)",datasets/sppnw42.txt
100.0,18872.4,1004.414177518418,0.04652411937713623,"(5000, 0.95, 1000, 1e-05, 1000, 1000)",datasets/sppnw42.txt
100.0,93671.8,13615.625448726181,0.122878098487854,"(5000, 0.95, 1000, 1e-05, 1000, 10000)",datasets/sppnw42.txt
100.0,841288.4,177549.9135292383,0.12388787269592286,"(5000, 0.95, 1000, 1e-05, 1000, 100000)",datasets/sppnw42.txt
100.0,19454.0,0.0,0.04828898906707764,"(5000, 0.95, 1000, 1e-05, 2000, 1000)",datasets/sppnw42.txt
100.0,87360.2,15793.46055682541,0.14314701557159423,"(5000, 0.95, 1000, 1e-05, 2000, 10000)",datasets/sppnw42.txt
100.0,891519.6,138492.46903077437,0.12281668186187744,"(5000, 0.95, 1000, 1e-05, 2000, 100000)",datasets/sppnw42.txt
100.0,19191.2,788.4000000000001,0.0367358922958374,"(5000, 0.95, 2000, 0.001, 500, 1000)",datasets/sppnw42.txt
100.0,92432.4,13754.123012391594,0.10149996280670166,"(5000, 0.95, 2000, 0.001, 500, 10000)",datasets/sppnw42.txt
100.0,822500.8,161517.22898861286,0.19899840354919435,"(5000, 0.95, 2000, 0.001, 500, 100000)",datasets/sppnw42.txt
100.0,19364.4,268.79999999999995,0.03636147975921631,"(5000, 0.95, 2000, 0.001, 1000, 1000)",datasets/sppnw42.txt
100.0,94035.0,18393.416719032928,0.10165209770202636,"(5000, 0.95, 2000, 0.001, 1000, 10000)",datasets/sppnw42.txt
100.0,941566.8,124063.05657430821,0.10146996974945069,"(5000, 0.95, 2000, 0.001, 1000, 100000)",datasets/sppnw42.txt
100.0,19057.6,949.408573797393,0.03639957904815674,"(5000, 0.95, 2000, 0.001, 2000, 1000)",datasets/sppnw42.txt
100.0,98380.4,13840.843032127776,0.13435709476470947,"(5000, 0.95, 2000, 0.001, 2000, 10000)",datasets/sppnw42.txt
100.0,853360.8,159777.37007523936,0.16894948482513428,"(5000, 0.95, 2000, 0.001, 2000, 100000)",datasets/sppnw42.txt
100.0,19119.4,548.9794531674205,0.041829586029052734,"(5000, 0.95, 2000, 0.0001, 500, 1000)",datasets/sppnw42.txt
100.0,99375.2,12688.823434818532,0.07909071445465088,"(5000, 0.95, 2000, 0.0001, 500, 10000)",datasets/sppnw42.txt
100.0,871437.8,173012.58981577036,0.15474700927734375,"(5000, 0.95, 2000, 0.0001, 500, 100000)",datasets/sppnw42.txt
100.0,18126.2,1611.8698334543021,0.04183428287506104,"(5000, 0.95, 2000, 0.0001, 1000, 1000)",datasets/sppnw42.txt
100.0,94485.6,17090.201258030873,0.15304529666900635,"(5000, 0.95, 2000, 0.0001, 1000, 10000)",datasets/sppnw42.txt
100.0,841908.0,140248.2849178556,0.2312699794769287,"(5000, 0.95, 2000, 0.0001, 1000, 100000)",datasets/sppnw42.txt
100.0,19379.6,183.4705425947174,0.04166355133056641,"(5000, 0.95, 2000, 0.0001, 2000, 1000)",datasets/sppnw42.txt
100.0,96900.4,13242.014916167403,0.19154212474822999,"(5000, 0.95, 2000, 0.0001, 2000, 10000)",datasets/sppnw42.txt
100.0,851867.6,154137.13577927934,0.22971677780151367,"(5000, 0.95, 2000, 0.0001, 2000, 100000)",datasets/sppnw42.txt
100.0,18889.0,860.9149783805599,0.046323108673095706,"(5000, 0.95, 2000, 1e-05, 500, 1000)",datasets/sppnw42.txt
